county,precinct,office,district,party,candidate,election_day,absentee,votes
Greene,Town of Ashland 1,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Athens 1,President,,DEM,Pete Buttigieg,1,1,2
Greene,Town of Athens 2,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Athens 3,President,,DEM,Pete Buttigieg,1,3,4
Greene,Town of Athens 4,President,,DEM,Pete Buttigieg,0,2,2
Greene,Town of Cairo 1,President,,DEM,Pete Buttigieg,1,0,1
Greene,Town of Cairo 2,President,,DEM,Pete Buttigieg,1,1,2
Greene,Town of Cairo 3,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Cairo 4,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Cairo 5,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Cairo 6,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Cairo 7,President,,DEM,Pete Buttigieg,0,2,2
Greene,Town of Catskill 1,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Catskill 2,President,,DEM,Pete Buttigieg,1,0,1
Greene,Town of Catskill 3,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Catskill 4,President,,DEM,Pete Buttigieg,0,3,3
Greene,Town of Catskill 5,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Catskill 6,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Catskill 7,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Catskill 8,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Catskill 9,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Catskill 10,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Catskill 11,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Catskill 12,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Catskill 13,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Catskill 14,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Coxsackie 1,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Coxsackie 2,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Coxsackie 3,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Coxsackie 4,President,,DEM,Pete Buttigieg,1,0,1
Greene,Town of Coxsackie 5,President,,DEM,Pete Buttigieg,1,0,1
Greene,Town of Coxsackie 6,President,,DEM,Pete Buttigieg,2,0,2
Greene,Town of Durham 1,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Durham 2,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Greenville 1,President,,DEM,Pete Buttigieg,1,2,3
Greene,Town of Greenville 2,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Greenville 3,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Halcott 1,President,,DEM,Pete Buttigieg,1,0,1
Greene,Town of Hunter 1,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Hunter 2,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Hunter 3,President,,DEM,Pete Buttigieg,1,1,2
Greene,Town of Hunter 4,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of Jewett 1,President,,DEM,Pete Buttigieg,1,0,1
Greene,Town of Lexington 1,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Lexington 2,President,,DEM,Pete Buttigieg,1,0,1
Greene,Town of New Baltimore 1,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of New Baltimore 2,President,,DEM,Pete Buttigieg,0,1,1
Greene,Town of New Baltimore 3,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of New Baltimore 4,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Prattsville 1,President,,DEM,Pete Buttigieg,0,2,2
Greene,Town of Windham 1,President,,DEM,Pete Buttigieg,1,2,3
Greene,Town of Windham 2,President,,DEM,Pete Buttigieg,0,0,0
Greene,Town of Ashland 1,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Athens 1,President,,DEM,Amy Klobuchar,1,0,1
Greene,Town of Athens 2,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Athens 3,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Athens 4,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Cairo 1,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Cairo 2,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Cairo 3,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Cairo 4,President,,DEM,Amy Klobuchar,0,1,1
Greene,Town of Cairo 5,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Cairo 6,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Cairo 7,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 1,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 2,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 3,President,,DEM,Amy Klobuchar,0,1,1
Greene,Town of Catskill 4,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 5,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 6,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 7,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 8,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 9,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 10,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 11,President,,DEM,Amy Klobuchar,2,0,2
Greene,Town of Catskill 12,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 13,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Catskill 14,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Coxsackie 1,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Coxsackie 2,President,,DEM,Amy Klobuchar,0,1,1
Greene,Town of Coxsackie 3,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Coxsackie 4,President,,DEM,Amy Klobuchar,1,0,1
Greene,Town of Coxsackie 5,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Coxsackie 6,President,,DEM,Amy Klobuchar,0,1,1
Greene,Town of Durham 1,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Durham 2,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Greenville 1,President,,DEM,Amy Klobuchar,1,0,1
Greene,Town of Greenville 2,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Greenville 3,President,,DEM,Amy Klobuchar,1,0,1
Greene,Town of Halcott 1,President,,DEM,Amy Klobuchar,0,1,1
Greene,Town of Hunter 1,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Hunter 2,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Hunter 3,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Hunter 4,President,,DEM,Amy Klobuchar,0,1,1
Greene,Town of Jewett 1,President,,DEM,Amy Klobuchar,1,0,1
Greene,Town of Lexington 1,President,,DEM,Amy Klobuchar,1,0,1
Greene,Town of Lexington 2,President,,DEM,Amy Klobuchar,0,1,1
Greene,Town of New Baltimore 1,President,,DEM,Amy Klobuchar,2,0,2
Greene,Town of New Baltimore 2,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of New Baltimore 3,President,,DEM,Amy Klobuchar,0,1,1
Greene,Town of New Baltimore 4,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Prattsville 1,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Windham 1,President,,DEM,Amy Klobuchar,0,2,2
Greene,Town of Windham 2,President,,DEM,Amy Klobuchar,0,0,0
Greene,Town of Ashland 1,President,,DEM,Joseph R. Biden,12,14,26
Greene,Town of Athens 1,President,,DEM,Joseph R. Biden,24,35,59
Greene,Town of Athens 2,President,,DEM,Joseph R. Biden,6,13,19
Greene,Town of Athens 3,President,,DEM,Joseph R. Biden,28,71,99
Greene,Town of Athens 4,President,,DEM,Joseph R. Biden,5,16,21
Greene,Town of Cairo 1,President,,DEM,Joseph R. Biden,4,20,24
Greene,Town of Cairo 2,President,,DEM,Joseph R. Biden,3,21,24
Greene,Town of Cairo 3,President,,DEM,Joseph R. Biden,3,7,10
Greene,Town of Cairo 4,President,,DEM,Joseph R. Biden,10,17,27
Greene,Town of Cairo 5,President,,DEM,Joseph R. Biden,5,9,14
Greene,Town of Cairo 6,President,,DEM,Joseph R. Biden,8,34,42
Greene,Town of Cairo 7,President,,DEM,Joseph R. Biden,13,18,31
Greene,Town of Catskill 1,President,,DEM,Joseph R. Biden,18,51,69
Greene,Town of Catskill 2,President,,DEM,Joseph R. Biden,8,30,38
Greene,Town of Catskill 3,President,,DEM,Joseph R. Biden,10,16,26
Greene,Town of Catskill 4,President,,DEM,Joseph R. Biden,12,10,22
Greene,Town of Catskill 5,President,,DEM,Joseph R. Biden,12,26,38
Greene,Town of Catskill 6,President,,DEM,Joseph R. Biden,8,13,21
Greene,Town of Catskill 7,President,,DEM,Joseph R. Biden,16,21,37
Greene,Town of Catskill 8,President,,DEM,Joseph R. Biden,2,6,8
Greene,Town of Catskill 9,President,,DEM,Joseph R. Biden,17,44,61
Greene,Town of Catskill 10,President,,DEM,Joseph R. Biden,35,39,74
Greene,Town of Catskill 11,President,,DEM,Joseph R. Biden,12,19,31
Greene,Town of Catskill 12,President,,DEM,Joseph R. Biden,3,6,9
Greene,Town of Catskill 13,President,,DEM,Joseph R. Biden,7,28,35
Greene,Town of Catskill 14,President,,DEM,Joseph R. Biden,9,20,29
Greene,Town of Coxsackie 1,President,,DEM,Joseph R. Biden,21,53,74
Greene,Town of Coxsackie 2,President,,DEM,Joseph R. Biden,10,20,30
Greene,Town of Coxsackie 3,President,,DEM,Joseph R. Biden,5,6,11
Greene,Town of Coxsackie 4,President,,DEM,Joseph R. Biden,8,22,30
Greene,Town of Coxsackie 5,President,,DEM,Joseph R. Biden,13,8,21
Greene,Town of Coxsackie 6,President,,DEM,Joseph R. Biden,13,23,36
Greene,Town of Durham 1,President,,DEM,Joseph R. Biden,9,37,46
Greene,Town of Durham 2,President,,DEM,Joseph R. Biden,16,38,54
Greene,Town of Greenville 1,President,,DEM,Joseph R. Biden,13,38,51
Greene,Town of Greenville 2,President,,DEM,Joseph R. Biden,6,18,24
Greene,Town of Greenville 3,President,,DEM,Joseph R. Biden,6,31,37
Greene,Town of Halcott 1,President,,DEM,Joseph R. Biden,4,16,20
Greene,Town of Hunter 1,President,,DEM,Joseph R. Biden,19,34,53
Greene,Town of Hunter 2,President,,DEM,Joseph R. Biden,16,38,54
Greene,Town of Hunter 3,President,,DEM,Joseph R. Biden,15,24,39
Greene,Town of Hunter 4,President,,DEM,Joseph R. Biden,3,20,23
Greene,Town of Jewett 1,President,,DEM,Joseph R. Biden,15,43,58
Greene,Town of Lexington 1,President,,DEM,Joseph R. Biden,16,20,36
Greene,Town of Lexington 2,President,,DEM,Joseph R. Biden,12,15,27
Greene,Town of New Baltimore 1,President,,DEM,Joseph R. Biden,19,32,51
Greene,Town of New Baltimore 2,President,,DEM,Joseph R. Biden,6,9,15
Greene,Town of New Baltimore 3,President,,DEM,Joseph R. Biden,11,32,43
Greene,Town of New Baltimore 4,President,,DEM,Joseph R. Biden,4,8,12
Greene,Town of Prattsville 1,President,,DEM,Joseph R. Biden,6,10,16
Greene,Town of Windham 1,President,,DEM,Joseph R. Biden,20,42,62
Greene,Town of Windham 2,President,,DEM,Joseph R. Biden,13,14,27
Greene,Town of Ashland 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Athens 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Athens 2,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Athens 3,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Athens 4,President,,DEM,Tulsi Gabbard,1,0,1
Greene,Town of Cairo 1,President,,DEM,Tulsi Gabbard,0,1,1
Greene,Town of Cairo 2,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Cairo 3,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Cairo 4,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Cairo 5,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Cairo 6,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Cairo 7,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 2,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 3,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 4,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 5,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 6,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 7,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 8,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 9,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 10,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 11,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 12,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 13,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Catskill 14,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Coxsackie 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Coxsackie 2,President,,DEM,Tulsi Gabbard,1,0,1
Greene,Town of Coxsackie 3,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Coxsackie 4,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Coxsackie 5,President,,DEM,Tulsi Gabbard,0,1,1
Greene,Town of Coxsackie 6,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Durham 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Durham 2,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Greenville 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Greenville 2,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Greenville 3,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Halcott 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Hunter 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Hunter 2,President,,DEM,Tulsi Gabbard,2,0,2
Greene,Town of Hunter 3,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Hunter 4,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Jewett 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Lexington 1,President,,DEM,Tulsi Gabbard,0,2,2
Greene,Town of Lexington 2,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of New Baltimore 1,President,,DEM,Tulsi Gabbard,0,1,1
Greene,Town of New Baltimore 2,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of New Baltimore 3,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of New Baltimore 4,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Prattsville 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Windham 1,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Windham 2,President,,DEM,Tulsi Gabbard,0,0,0
Greene,Town of Ashland 1,President,,DEM,Bernie Sanders,4,2,6
Greene,Town of Athens 1,President,,DEM,Bernie Sanders,6,12,18
Greene,Town of Athens 2,President,,DEM,Bernie Sanders,3,7,10
Greene,Town of Athens 3,President,,DEM,Bernie Sanders,21,18,39
Greene,Town of Athens 4,President,,DEM,Bernie Sanders,4,7,11
Greene,Town of Cairo 1,President,,DEM,Bernie Sanders,0,2,2
Greene,Town of Cairo 2,President,,DEM,Bernie Sanders,0,6,6
Greene,Town of Cairo 3,President,,DEM,Bernie Sanders,5,0,5
Greene,Town of Cairo 4,President,,DEM,Bernie Sanders,2,5,7
Greene,Town of Cairo 5,President,,DEM,Bernie Sanders,4,0,4
Greene,Town of Cairo 6,President,,DEM,Bernie Sanders,2,5,7
Greene,Town of Cairo 7,President,,DEM,Bernie Sanders,2,2,4
Greene,Town of Catskill 1,President,,DEM,Bernie Sanders,5,16,21
Greene,Town of Catskill 2,President,,DEM,Bernie Sanders,4,15,19
Greene,Town of Catskill 3,President,,DEM,Bernie Sanders,23,17,40
Greene,Town of Catskill 4,President,,DEM,Bernie Sanders,3,14,17
Greene,Town of Catskill 5,President,,DEM,Bernie Sanders,1,4,5
Greene,Town of Catskill 6,President,,DEM,Bernie Sanders,5,5,10
Greene,Town of Catskill 7,President,,DEM,Bernie Sanders,4,5,9
Greene,Town of Catskill 8,President,,DEM,Bernie Sanders,0,2,2
Greene,Town of Catskill 9,President,,DEM,Bernie Sanders,8,16,24
Greene,Town of Catskill 10,President,,DEM,Bernie Sanders,21,18,39
Greene,Town of Catskill 11,President,,DEM,Bernie Sanders,7,9,16
Greene,Town of Catskill 12,President,,DEM,Bernie Sanders,2,3,5
Greene,Town of Catskill 13,President,,DEM,Bernie Sanders,5,3,8
Greene,Town of Catskill 14,President,,DEM,Bernie Sanders,3,1,4
Greene,Town of Coxsackie 1,President,,DEM,Bernie Sanders,8,10,18
Greene,Town of Coxsackie 2,President,,DEM,Bernie Sanders,6,9,15
Greene,Town of Coxsackie 3,President,,DEM,Bernie Sanders,2,1,3
Greene,Town of Coxsackie 4,President,,DEM,Bernie Sanders,4,8,12
Greene,Town of Coxsackie 5,President,,DEM,Bernie Sanders,0,5,5
Greene,Town of Coxsackie 6,President,,DEM,Bernie Sanders,1,7,8
Greene,Town of Durham 1,President,,DEM,Bernie Sanders,5,14,19
Greene,Town of Durham 2,President,,DEM,Bernie Sanders,3,13,16
Greene,Town of Greenville 1,President,,DEM,Bernie Sanders,5,8,13
