county,precinct,office,district,candidate,party,election_day,early_voting,absentee,votes
Chenango,LINCKLAEN 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,MCDONOUGH 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,NEW BERLIN 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,NORTH NORWICH 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,NORWICH TOWN 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,NORWICH TOWN 2 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,OTSELIC 1 ,Attorney General,,Write-ins,,1,0,0,1
Chenango,OXFORD 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,OXFORD 2 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,PHARSALIA 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,PITCHER 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,PLYMOUTH 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,PRESTON 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,SHERBURNE 1 ,Attorney General,,Write-ins,,2,0,0,2
Chenango,SHERBURNE 2 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,SMITHVILLE 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,SMYRNA 1 ,Attorney General,,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 1 ,Attorney General,,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 2 ,Attorney General,,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 3 ,Attorney General,,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 4 ,Attorney General,,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 5 ,Attorney General,,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 6 ,Attorney General,,Void,,0,0,0,0
Chenango,AFTON 1 ,Attorney General,,Void,,0,0,0,0
Chenango,BAINBRIDGE 1 ,Attorney General,,Void,,0,0,0,0
Chenango,COLUMBUS 1 ,Attorney General,,Void,,0,0,0,0
Chenango,COVENTRY 1 ,Attorney General,,Void,,0,0,0,0
Chenango,GERMAN 1 ,Attorney General,,Void,,0,0,0,0
Chenango,GREENE 1 ,Attorney General,,Void,,0,0,0,0
Chenango,GREENE 2 ,Attorney General,,Void,,0,0,0,0
Chenango,GUILFORD 1 ,Attorney General,,Void,,1,0,0,1
Chenango,LINCKLAEN 1 ,Attorney General,,Void,,0,0,0,0
Chenango,MCDONOUGH 1 ,Attorney General,,Void,,0,0,0,0
Chenango,NEW BERLIN 1 ,Attorney General,,Void,,0,0,0,0
Chenango,NORTH NORWICH 1 ,Attorney General,,Void,,0,0,0,0
Chenango,NORWICH TOWN 1 ,Attorney General,,Void,,0,0,0,0
Chenango,NORWICH TOWN 2 ,Attorney General,,Void,,0,0,0,0
Chenango,OTSELIC 1 ,Attorney General,,Void,,0,0,0,0
Chenango,OXFORD 1 ,Attorney General,,Void,,0,0,0,0
Chenango,OXFORD 2 ,Attorney General,,Void,,0,0,0,0
Chenango,PHARSALIA 1 ,Attorney General,,Void,,0,0,0,0
Chenango,PITCHER 1 ,Attorney General,,Void,,0,0,0,0
Chenango,PLYMOUTH 1 ,Attorney General,,Void,,0,0,0,0
Chenango,PRESTON 1 ,Attorney General,,Void,,0,0,0,0
Chenango,SHERBURNE 1 ,Attorney General,,Void,,0,0,0,0
Chenango,SHERBURNE 2 ,Attorney General,,Void,,0,0,0,0
Chenango,SMITHVILLE 1 ,Attorney General,,Void,,0,0,0,0
Chenango,SMYRNA 1 ,Attorney General,,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 1 ,Attorney General,,Blanks,,7,3,1,11
Chenango,CITY OF NORWICH WARD 2 ,Attorney General,,Blanks,,5,1,3,9
Chenango,CITY OF NORWICH WARD 3 ,Attorney General,,Blanks,,6,0,1,7
Chenango,CITY OF NORWICH WARD 4 ,Attorney General,,Blanks,,5,0,2,7
Chenango,CITY OF NORWICH WARD 5 ,Attorney General,,Blanks,,8,1,0,9
Chenango,CITY OF NORWICH WARD 6 ,Attorney General,,Blanks,,6,1,0,7
Chenango,AFTON 1 ,Attorney General,,Blanks,,17,0,3,20
Chenango,BAINBRIDGE 1 ,Attorney General,,Blanks,,19,0,0,19
Chenango,COLUMBUS 1 ,Attorney General,,Blanks,,7,0,2,9
Chenango,COVENTRY 1 ,Attorney General,,Blanks,,6,0,2,8
Chenango,GERMAN 1 ,Attorney General,,Blanks,,1,0,0,1
Chenango,GREENE 1 ,Attorney General,,Blanks,,20,0,1,21
Chenango,GREENE 2 ,Attorney General,,Blanks,,15,0,5,20
Chenango,GUILFORD 1 ,Attorney General,,Blanks,,14,0,0,14
Chenango,LINCKLAEN 1 ,Attorney General,,Blanks,,3,0,0,3
Chenango,MCDONOUGH 1 ,Attorney General,,Blanks,,7,0,0,7
Chenango,NEW BERLIN 1 ,Attorney General,,Blanks,,11,0,1,12
Chenango,NORTH NORWICH 1 ,Attorney General,,Blanks,,19,3,2,24
Chenango,NORWICH TOWN 1 ,Attorney General,,Blanks,,16,4,0,20
Chenango,NORWICH TOWN 2 ,Attorney General,,Blanks,,9,4,1,14
Chenango,OTSELIC 1 ,Attorney General,,Blanks,,8,0,1,9
Chenango,OXFORD 1 ,Attorney General,,Blanks,,12,0,4,16
Chenango,OXFORD 2 ,Attorney General,,Blanks,,11,0,0,11
Chenango,PHARSALIA 1 ,Attorney General,,Blanks,,6,0,0,6
Chenango,PITCHER 1 ,Attorney General,,Blanks,,5,0,0,5
Chenango,PLYMOUTH 1 ,Attorney General,,Blanks,,16,0,4,20
Chenango,PRESTON 1 ,Attorney General,,Blanks,,8,0,2,10
Chenango,SHERBURNE 1 ,Attorney General,,Blanks,,12,1,3,16
Chenango,SHERBURNE 2 ,Attorney General,,Blanks,,16,0,2,18
Chenango,SMITHVILLE 1 ,Attorney General,,Blanks,,13,0,1,14
Chenango,SMYRNA 1 ,Attorney General,,Blanks,,10,1,1,12
Chenango,CITY OF NORWICH WARD 1 ,U.S. Senate,,Charles E. Schumer,DEM,113,63,32,208
Chenango,CITY OF NORWICH WARD 2 ,U.S. Senate,,Charles E. Schumer,DEM,69,45,27,141
Chenango,CITY OF NORWICH WARD 3 ,U.S. Senate,,Charles E. Schumer,DEM,132,83,23,238
Chenango,CITY OF NORWICH WARD 4 ,U.S. Senate,,Charles E. Schumer,DEM,51,9,9,69
Chenango,CITY OF NORWICH WARD 5 ,U.S. Senate,,Charles E. Schumer,DEM,77,21,18,116
Chenango,CITY OF NORWICH WARD 6 ,U.S. Senate,,Charles E. Schumer,DEM,78,28,27,133
Chenango,AFTON 1 ,U.S. Senate,,Charles E. Schumer,DEM,240,10,31,281
Chenango,BAINBRIDGE 1 ,U.S. Senate,,Charles E. Schumer,DEM,268,16,33,317
Chenango,COLUMBUS 1 ,U.S. Senate,,Charles E. Schumer,DEM,56,2,9,67
Chenango,COVENTRY 1 ,U.S. Senate,,Charles E. Schumer,DEM,93,6,18,117
Chenango,GERMAN 1 ,U.S. Senate,,Charles E. Schumer,DEM,28,0,5,33
Chenango,GREENE 1 ,U.S. Senate,,Charles E. Schumer,DEM,248,18,64,330
Chenango,GREENE 2 ,U.S. Senate,,Charles E. Schumer,DEM,226,23,54,303
Chenango,GUILFORD 1 ,U.S. Senate,,Charles E. Schumer,DEM,228,35,39,302
Chenango,LINCKLAEN 1 ,U.S. Senate,,Charles E. Schumer,DEM,31,0,8,39
Chenango,MCDONOUGH 1 ,U.S. Senate,,Charles E. Schumer,DEM,70,5,10,85
Chenango,NEW BERLIN 1 ,U.S. Senate,,Charles E. Schumer,DEM,194,28,46,268
Chenango,NORTH NORWICH 1 ,U.S. Senate,,Charles E. Schumer,DEM,123,28,18,169
Chenango,NORWICH TOWN 1 ,U.S. Senate,,Charles E. Schumer,DEM,132,70,18,220
Chenango,NORWICH TOWN 2 ,U.S. Senate,,Charles E. Schumer,DEM,122,59,28,209
Chenango,OTSELIC 1 ,U.S. Senate,,Charles E. Schumer,DEM,72,5,9,86
Chenango,OXFORD 1 ,U.S. Senate,,Charles E. Schumer,DEM,187,44,42,273
Chenango,OXFORD 2 ,U.S. Senate,,Charles E. Schumer,DEM,148,28,23,199
Chenango,PHARSALIA 1 ,U.S. Senate,,Charles E. Schumer,DEM,52,2,2,56
Chenango,PITCHER 1 ,U.S. Senate,,Charles E. Schumer,DEM,54,4,2,60
Chenango,PLYMOUTH 1 ,U.S. Senate,,Charles E. Schumer,DEM,106,20,19,145
Chenango,PRESTON 1 ,U.S. Senate,,Charles E. Schumer,DEM,94,22,14,130
Chenango,SHERBURNE 1 ,U.S. Senate,,Charles E. Schumer,DEM,167,20,26,213
Chenango,SHERBURNE 2 ,U.S. Senate,,Charles E. Schumer,DEM,155,24,28,207
Chenango,SMITHVILLE 1 ,U.S. Senate,,Charles E. Schumer,DEM,88,23,19,130
Chenango,SMYRNA 1 ,U.S. Senate,,Charles E. Schumer,DEM,82,8,13,103
Chenango,CITY OF NORWICH WARD 1 ,U.S. Senate,,Joe Pinion,REP,122,24,5,151
Chenango,CITY OF NORWICH WARD 2 ,U.S. Senate,,Joe Pinion,REP,105,26,6,137
Chenango,CITY OF NORWICH WARD 3 ,U.S. Senate,,Joe Pinion,REP,149,34,26,209
Chenango,CITY OF NORWICH WARD 4 ,U.S. Senate,,Joe Pinion,REP,96,13,4,113
Chenango,CITY OF NORWICH WARD 5 ,U.S. Senate,,Joe Pinion,REP,92,13,8,113
Chenango,CITY OF NORWICH WARD 6 ,U.S. Senate,,Joe Pinion,REP,77,13,21,111
Chenango,AFTON 1 ,U.S. Senate,,Joe Pinion,REP,595,15,28,638
Chenango,BAINBRIDGE 1 ,U.S. Senate,,Joe Pinion,REP,635,25,36,696
Chenango,COLUMBUS 1 ,U.S. Senate,,Joe Pinion,REP,218,5,9,232
Chenango,COVENTRY 1 ,U.S. Senate,,Joe Pinion,REP,386,14,24,424
Chenango,GERMAN 1 ,U.S. Senate,,Joe Pinion,REP,77,4,3,84
Chenango,GREENE 1 ,U.S. Senate,,Joe Pinion,REP,587,19,32,638
Chenango,GREENE 2 ,U.S. Senate,,Joe Pinion,REP,626,15,38,679
Chenango,GUILFORD 1 ,U.S. Senate,,Joe Pinion,REP,564,41,35,640
Chenango,LINCKLAEN 1 ,U.S. Senate,,Joe Pinion,REP,79,1,9,89
Chenango,MCDONOUGH 1 ,U.S. Senate,,Joe Pinion,REP,187,2,18,207
Chenango,NEW BERLIN 1 ,U.S. Senate,,Joe Pinion,REP,425,24,36,485
Chenango,NORTH NORWICH 1 ,U.S. Senate,,Joe Pinion,REP,281,22,21,324
Chenango,NORWICH TOWN 1 ,U.S. Senate,,Joe Pinion,REP,326,42,27,395
Chenango,NORWICH TOWN 2 ,U.S. Senate,,Joe Pinion,REP,264,54,24,342
Chenango,OTSELIC 1 ,U.S. Senate,,Joe Pinion,REP,166,7,8,181
Chenango,OXFORD 1 ,U.S. Senate,,Joe Pinion,REP,398,31,34,463
Chenango,OXFORD 2 ,U.S. Senate,,Joe Pinion,REP,240,24,15,279
Chenango,PHARSALIA 1 ,U.S. Senate,,Joe Pinion,REP,114,4,5,123
Chenango,PITCHER 1 ,U.S. Senate,,Joe Pinion,REP,157,7,4,168
Chenango,PLYMOUTH 1 ,U.S. Senate,,Joe Pinion,REP,369,25,19,413
Chenango,PRESTON 1 ,U.S. Senate,,Joe Pinion,REP,186,7,12,205
Chenango,SHERBURNE 1 ,U.S. Senate,,Joe Pinion,REP,323,11,24,358
Chenango,SHERBURNE 2 ,U.S. Senate,,Joe Pinion,REP,388,27,29,444
Chenango,SMITHVILLE 1 ,U.S. Senate,,Joe Pinion,REP,300,9,16,325
Chenango,SMYRNA 1 ,U.S. Senate,,Joe Pinion,REP,266,7,16,289
Chenango,CITY OF NORWICH WARD 1 ,U.S. Senate,,Joe Pinion,CON,10,4,0,14
Chenango,CITY OF NORWICH WARD 2 ,U.S. Senate,,Joe Pinion,CON,12,0,1,13
Chenango,CITY OF NORWICH WARD 3 ,U.S. Senate,,Joe Pinion,CON,20,1,3,24
Chenango,CITY OF NORWICH WARD 4 ,U.S. Senate,,Joe Pinion,CON,2,0,2,4
Chenango,CITY OF NORWICH WARD 5 ,U.S. Senate,,Joe Pinion,CON,15,3,1,19
Chenango,CITY OF NORWICH WARD 6 ,U.S. Senate,,Joe Pinion,CON,13,3,3,19
Chenango,AFTON 1 ,U.S. Senate,,Joe Pinion,CON,54,3,2,59
Chenango,BAINBRIDGE 1 ,U.S. Senate,,Joe Pinion,CON,66,2,2,70
Chenango,COLUMBUS 1 ,U.S. Senate,,Joe Pinion,CON,18,0,0,18
Chenango,COVENTRY 1 ,U.S. Senate,,Joe Pinion,CON,21,1,0,22
Chenango,GERMAN 1 ,U.S. Senate,,Joe Pinion,CON,6,1,1,8
Chenango,GREENE 1 ,U.S. Senate,,Joe Pinion,CON,57,3,5,65
Chenango,GREENE 2 ,U.S. Senate,,Joe Pinion,CON,48,2,1,51
Chenango,GUILFORD 1 ,U.S. Senate,,Joe Pinion,CON,41,2,4,47
Chenango,LINCKLAEN 1 ,U.S. Senate,,Joe Pinion,CON,8,0,0,8
Chenango,MCDONOUGH 1 ,U.S. Senate,,Joe Pinion,CON,15,1,0,16
Chenango,NEW BERLIN 1 ,U.S. Senate,,Joe Pinion,CON,51,2,3,56
Chenango,NORTH NORWICH 1 ,U.S. Senate,,Joe Pinion,CON,24,3,0,27
Chenango,NORWICH TOWN 1 ,U.S. Senate,,Joe Pinion,CON,16,8,5,29
Chenango,NORWICH TOWN 2 ,U.S. Senate,,Joe Pinion,CON,21,5,1,27
Chenango,OTSELIC 1 ,U.S. Senate,,Joe Pinion,CON,10,0,1,11
Chenango,OXFORD 1 ,U.S. Senate,,Joe Pinion,CON,28,3,1,32
Chenango,OXFORD 2 ,U.S. Senate,,Joe Pinion,CON,14,0,3,17
Chenango,PHARSALIA 1 ,U.S. Senate,,Joe Pinion,CON,9,0,2,11
Chenango,PITCHER 1 ,U.S. Senate,,Joe Pinion,CON,12,0,0,12
Chenango,PLYMOUTH 1 ,U.S. Senate,,Joe Pinion,CON,22,2,3,27
Chenango,PRESTON 1 ,U.S. Senate,,Joe Pinion,CON,13,0,2,15
Chenango,SHERBURNE 1 ,U.S. Senate,,Joe Pinion,CON,26,3,1,30
Chenango,SHERBURNE 2 ,U.S. Senate,,Joe Pinion,CON,40,3,2,45
Chenango,SMITHVILLE 1 ,U.S. Senate,,Joe Pinion,CON,33,0,1,34
Chenango,SMYRNA 1 ,U.S. Senate,,Joe Pinion,CON,19,1,0,20
Chenango,CITY OF NORWICH WARD 1 ,U.S. Senate,,Charles E. Schumer,WOR,13,5,3,21
Chenango,CITY OF NORWICH WARD 2 ,U.S. Senate,,Charles E. Schumer,WOR,4,2,0,6
Chenango,CITY OF NORWICH WARD 3 ,U.S. Senate,,Charles E. Schumer,WOR,10,5,0,15
Chenango,CITY OF NORWICH WARD 4 ,U.S. Senate,,Charles E. Schumer,WOR,9,0,3,12
Chenango,CITY OF NORWICH WARD 5 ,U.S. Senate,,Charles E. Schumer,WOR,10,4,1,15
Chenango,CITY OF NORWICH WARD 6 ,U.S. Senate,,Charles E. Schumer,WOR,14,1,3,18
Chenango,AFTON 1 ,U.S. Senate,,Charles E. Schumer,WOR,25,1,2,28
Chenango,BAINBRIDGE 1 ,U.S. Senate,,Charles E. Schumer,WOR,29,0,5,34
Chenango,COLUMBUS 1 ,U.S. Senate,,Charles E. Schumer,WOR,7,0,1,8
Chenango,COVENTRY 1 ,U.S. Senate,,Charles E. Schumer,WOR,18,0,0,18
Chenango,GERMAN 1 ,U.S. Senate,,Charles E. Schumer,WOR,3,0,3,6
Chenango,GREENE 1 ,U.S. Senate,,Charles E. Schumer,WOR,22,2,6,30
Chenango,GREENE 2 ,U.S. Senate,,Charles E. Schumer,WOR,18,0,0,18
Chenango,GUILFORD 1 ,U.S. Senate,,Charles E. Schumer,WOR,19,1,3,23
Chenango,LINCKLAEN 1 ,U.S. Senate,,Charles E. Schumer,WOR,5,0,0,5
Chenango,MCDONOUGH 1 ,U.S. Senate,,Charles E. Schumer,WOR,12,2,2,16
Chenango,NEW BERLIN 1 ,U.S. Senate,,Charles E. Schumer,WOR,21,6,0,27
Chenango,NORTH NORWICH 1 ,U.S. Senate,,Charles E. Schumer,WOR,13,1,1,15
Chenango,NORWICH TOWN 1 ,U.S. Senate,,Charles E. Schumer,WOR,12,5,0,17
Chenango,NORWICH TOWN 2 ,U.S. Senate,,Charles E. Schumer,WOR,14,2,3,19
Chenango,OTSELIC 1 ,U.S. Senate,,Charles E. Schumer,WOR,16,0,1,17
Chenango,OXFORD 1 ,U.S. Senate,,Charles E. Schumer,WOR,17,3,3,23
Chenango,OXFORD 2 ,U.S. Senate,,Charles E. Schumer,WOR,12,1,2,15
Chenango,PHARSALIA 1 ,U.S. Senate,,Charles E. Schumer,WOR,4,0,0,4
Chenango,PITCHER 1 ,U.S. Senate,,Charles E. Schumer,WOR,10,0,0,10
Chenango,PLYMOUTH 1 ,U.S. Senate,,Charles E. Schumer,WOR,17,1,0,18
Chenango,PRESTON 1 ,U.S. Senate,,Charles E. Schumer,WOR,10,2,0,12
Chenango,SHERBURNE 1 ,U.S. Senate,,Charles E. Schumer,WOR,20,1,1,22
Chenango,SHERBURNE 2 ,U.S. Senate,,Charles E. Schumer,WOR,18,7,2,27
Chenango,SMITHVILLE 1 ,U.S. Senate,,Charles E. Schumer,WOR,17,0,1,18
Chenango,SMYRNA 1 ,U.S. Senate,,Charles E. Schumer,WOR,14,0,0,14
Chenango,CITY OF NORWICH WARD 1 ,U.S. Senate,,Diane Sare,LAR,4,0,1,5
Chenango,CITY OF NORWICH WARD 2 ,U.S. Senate,,Diane Sare,LAR,1,1,0,2
Chenango,CITY OF NORWICH WARD 3 ,U.S. Senate,,Diane Sare,LAR,2,1,0,3
Chenango,CITY OF NORWICH WARD 4 ,U.S. Senate,,Diane Sare,LAR,2,1,0,3
Chenango,CITY OF NORWICH WARD 5 ,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Chenango,CITY OF NORWICH WARD 6 ,U.S. Senate,,Diane Sare,LAR,4,0,0,4
Chenango,AFTON 1 ,U.S. Senate,,Diane Sare,LAR,4,0,0,4
Chenango,BAINBRIDGE 1 ,U.S. Senate,,Diane Sare,LAR,9,0,1,10
Chenango,COLUMBUS 1 ,U.S. Senate,,Diane Sare,LAR,2,0,2,4
Chenango,COVENTRY 1 ,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Chenango,GERMAN 1 ,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Chenango,GREENE 1 ,U.S. Senate,,Diane Sare,LAR,5,0,0,5
Chenango,GREENE 2 ,U.S. Senate,,Diane Sare,LAR,7,0,0,7
Chenango,GUILFORD 1 ,U.S. Senate,,Diane Sare,LAR,9,0,0,9
Chenango,LINCKLAEN 1 ,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Chenango,MCDONOUGH 1 ,U.S. Senate,,Diane Sare,LAR,4,0,0,4
Chenango,NEW BERLIN 1 ,U.S. Senate,,Diane Sare,LAR,7,1,0,8
Chenango,NORTH NORWICH 1 ,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Chenango,NORWICH TOWN 1 ,U.S. Senate,,Diane Sare,LAR,2,1,1,4
Chenango,NORWICH TOWN 2 ,U.S. Senate,,Diane Sare,LAR,3,0,0,3
Chenango,OTSELIC 1 ,U.S. Senate,,Diane Sare,LAR,3,0,0,3
Chenango,OXFORD 1 ,U.S. Senate,,Diane Sare,LAR,6,0,0,6
Chenango,OXFORD 2 ,U.S. Senate,,Diane Sare,LAR,7,0,0,7
Chenango,PHARSALIA 1 ,U.S. Senate,,Diane Sare,LAR,1,0,0,1
Chenango,PITCHER 1 ,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Chenango,PLYMOUTH 1 ,U.S. Senate,,Diane Sare,LAR,3,0,0,3
Chenango,PRESTON 1 ,U.S. Senate,,Diane Sare,LAR,1,0,0,1
Chenango,SHERBURNE 1 ,U.S. Senate,,Diane Sare,LAR,2,1,0,3
Chenango,SHERBURNE 2 ,U.S. Senate,,Diane Sare,LAR,3,0,0,3
Chenango,SMITHVILLE 1 ,U.S. Senate,,Diane Sare,LAR,3,0,0,3
Chenango,SMYRNA 1 ,U.S. Senate,,Diane Sare,LAR,4,0,2,6
Chenango,CITY OF NORWICH WARD 1 ,U.S. Senate,,Write-ins,,0,0,1,1
Chenango,CITY OF NORWICH WARD 2 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 3 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 4 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 5 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 6 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,AFTON 1 ,U.S. Senate,,Write-ins,,2,0,0,2
Chenango,BAINBRIDGE 1 ,U.S. Senate,,Write-ins,,1,0,0,1
Chenango,COLUMBUS 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,COVENTRY 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,GERMAN 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,GREENE 1 ,U.S. Senate,,Write-ins,,1,0,0,1
Chenango,GREENE 2 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,GUILFORD 1 ,U.S. Senate,,Write-ins,,8,0,0,8
Chenango,LINCKLAEN 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,MCDONOUGH 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,NEW BERLIN 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,NORTH NORWICH 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,NORWICH TOWN 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,NORWICH TOWN 2 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,OTSELIC 1 ,U.S. Senate,,Write-ins,,1,0,0,1
Chenango,OXFORD 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,OXFORD 2 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,PHARSALIA 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,PITCHER 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,PLYMOUTH 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,PRESTON 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,SHERBURNE 1 ,U.S. Senate,,Write-ins,,2,0,0,2
Chenango,SHERBURNE 2 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,SMITHVILLE 1 ,U.S. Senate,,Write-ins,,1,0,0,1
Chenango,SMYRNA 1 ,U.S. Senate,,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 2 ,U.S. Senate,,Void,,0,0,1,1
Chenango,CITY OF NORWICH WARD 3 ,U.S. Senate,,Void,,0,0,1,1
Chenango,CITY OF NORWICH WARD 4 ,U.S. Senate,,Void,,1,0,0,1
Chenango,CITY OF NORWICH WARD 5 ,U.S. Senate,,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 6 ,U.S. Senate,,Void,,0,0,0,0
Chenango,AFTON 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,BAINBRIDGE 1 ,U.S. Senate,,Void,,1,0,0,1
Chenango,COLUMBUS 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,COVENTRY 1 ,U.S. Senate,,Void,,0,0,1,1
Chenango,GERMAN 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,GREENE 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,GREENE 2 ,U.S. Senate,,Void,,0,0,0,0
Chenango,GUILFORD 1 ,U.S. Senate,,Void,,1,0,0,1
Chenango,LINCKLAEN 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,MCDONOUGH 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,NEW BERLIN 1 ,U.S. Senate,,Void,,1,0,0,1
Chenango,NORTH NORWICH 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,NORWICH TOWN 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,NORWICH TOWN 2 ,U.S. Senate,,Void,,0,0,0,0
Chenango,OTSELIC 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,OXFORD 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,OXFORD 2 ,U.S. Senate,,Void,,0,0,0,0
Chenango,PHARSALIA 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,PITCHER 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,PLYMOUTH 1 ,U.S. Senate,,Void,,1,0,0,1
Chenango,PRESTON 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,SHERBURNE 1 ,U.S. Senate,,Void,,0,0,0,0
Chenango,SHERBURNE 2 ,U.S. Senate,,Void,,0,0,0,0
